subject,predicate,object,src_url
19,접속사과다,0,https://ko.wikipedia.org/wiki/%ED%91%9C%EC%A4%80%EC%96%B4
19,의문문사용,0,https://ko.wikipedia.org/wiki/%ED%91%9C%EC%A4%80%EC%96%B4
19,감탄문사용,0,https://ko.wikipedia.org/wiki/%ED%91%9C%EC%A4%80%EC%96%B4
19,POS3gram,NOUN-ADV-VERB:2,https://ko.wikipedia.org/wiki/%ED%91%9C%EC%A4%80%EC%96%B4
19,POS3gram,PROPN-NOUN-PROPN:1,https://ko.wikipedia.org/wiki/%ED%91%9C%EC%A4%80%EC%96%B4
19,POS3gram,NOUN-PROPN-PROPN:1,https://ko.wikipedia.org/wiki/%ED%91%9C%EC%A4%80%EC%96%B4
19,의존트리깊이,0.0,https://ko.wikipedia.org/wiki/%ED%91%9C%EC%A4%80%EC%96%B4
20,어휘다양성,1.0,https://ko.wikipedia.org/wiki/%ED%91%9C%EC%A4%80%EC%96%B4
20,오타율,0.75,https://ko.wikipedia.org/wiki/%ED%91%9C%EC%A4%80%EC%96%B4
20,수동태사용,0,https://ko.wikipedia.org/wiki/%ED%91%9C%EC%A4%80%EC%96%B4
20,정중체사용,0,https://ko.wikipedia.org/wiki/%ED%91%9C%EC%A4%80%EC%96%B4
20,구어체종결어미,0,https://ko.wikipedia.org/wiki/%ED%91%9C%EC%A4%80%EC%96%B4
20,접속사과다,0,https://ko.wikipedia.org/wiki/%ED%91%9C%EC%A4%80%EC%96%B4
20,의문문사용,0,https://ko.wikipedia.org/wiki/%ED%91%9C%EC%A4%80%EC%96%B4
20,감탄문사용,0,https://ko.wikipedia.org/wiki/%ED%91%9C%EC%A4%80%EC%96%B4
20,POS3gram,ADV-ADV-NOUN:1,https://ko.wikipedia.org/wiki/%ED%91%9C%EC%A4%80%EC%96%B4
20,POS3gram,ADV-NOUN-NOUN:1,https://ko.wikipedia.org/wiki/%ED%91%9C%EC%A4%80%EC%96%B4
20,의존트리깊이,0.0,https://ko.wikipedia.org/wiki/%ED%91%9C%EC%A4%80%EC%96%B4
21,어휘다양성,1.0,https://ko.wikipedia.org/wiki/%ED%91%9C%EC%A4%80%EC%96%B4
21,오타율,1.0,https://ko.wikipedia.org/wiki/%ED%91%9C%EC%A4%80%EC%96%B4
21,수동태사용,0,https://ko.wikipedia.org/wiki/%ED%91%9C%EC%A4%80%EC%96%B4
21,정중체사용,0,https://ko.wikipedia.org/wiki/%ED%91%9C%EC%A4%80%EC%96%B4
21,구어체종결어미,0,https://ko.wikipedia.org/wiki/%ED%91%9C%EC%A4%80%EC%96%B4
21,접속사과다,0,https://ko.wikipedia.org/wiki/%ED%91%9C%EC%A4%80%EC%96%B4
21,의문문사용,0,https://ko.wikipedia.org/wiki/%ED%91%9C%EC%A4%80%EC%96%B4
21,감탄문사용,0,https://ko.wikipedia.org/wiki/%ED%91%9C%EC%A4%80%EC%96%B4
21,POS3gram,ADV-NOUN-VERB:1,https://ko.wikipedia.org/wiki/%ED%91%9C%EC%A4%80%EC%96%B4
21,의존트리깊이,0.0,https://ko.wikipedia.org/wiki/%ED%91%9C%EC%A4%80%EC%96%B4
22,어휘다양성,0.7812,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
22,오타율,0.6562,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
22,수동태사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
22,정중체사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
22,구어체종결어미,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
22,접속사과다,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
22,의문문사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
22,감탄문사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
22,POS3gram,NOUN-PUNCT-PROPN:3,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
22,POS3gram,PUNCT-PROPN-PUNCT:3,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
22,POS3gram,PUNCT-CCONJ-NOUN:2,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
22,의존트리깊이,0.0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
23,어휘다양성,0.8889,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
23,오타율,0.8889,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
23,수동태사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
23,정중체사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
23,구어체종결어미,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
23,접속사과다,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
23,의문문사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
23,감탄문사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
23,POS3gram,CCONJ-DET-ADV:1,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
23,POS3gram,DET-ADV-NOUN:1,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
23,POS3gram,ADV-NOUN-VERB:1,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
23,의존트리깊이,0.0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
24,어휘다양성,1.0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
24,오타율,1.0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
24,수동태사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
24,정중체사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
24,구어체종결어미,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
24,접속사과다,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
24,의문문사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
24,감탄문사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
24,POS3gram,NOUN-CCONJ-VERB:1,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
24,의존트리깊이,0.0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
25,어휘다양성,1.0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
25,오타율,1.0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
25,수동태사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
25,정중체사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
25,구어체종결어미,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
25,접속사과다,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
25,의문문사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
25,감탄문사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
25,POS3gram,VERB-ADV-VERB:2,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
25,POS3gram,NOUN-NOUN-CCONJ:1,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
25,POS3gram,NOUN-CCONJ-NOUN:1,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
25,의존트리깊이,0.0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
26,어휘다양성,0.88,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
26,오타율,0.64,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
26,수동태사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
26,정중체사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
26,구어체종결어미,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
26,접속사과다,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
26,의문문사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
26,감탄문사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
26,POS3gram,PUNCT-PROPN-PUNCT:2,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
26,POS3gram,VERB-NOUN-ADV:1,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
26,POS3gram,NOUN-ADV-NOUN:1,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
26,의존트리깊이,0.0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
27,어휘다양성,0.963,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
27,오타율,0.963,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
27,수동태사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
27,정중체사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
27,구어체종결어미,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
27,접속사과다,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
27,의문문사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
27,감탄문사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
27,POS3gram,CCONJ-NOUN-ADV:2,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
27,POS3gram,ADV-VERB-NOUN:2,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
27,POS3gram,VERB-NOUN-VERB:2,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
27,의존트리깊이,0.0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
28,어휘다양성,0.7273,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
28,오타율,0.1818,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
28,수동태사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
28,정중체사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
28,구어체종결어미,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
28,접속사과다,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
28,의문문사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
28,감탄문사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
28,POS3gram,PUNCT-X-PUNCT:2,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
28,POS3gram,PUNCT-PROPN-PUNCT:1,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
28,POS3gram,PROPN-PUNCT-PUNCT:1,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
28,의존트리깊이,0.0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
29,어휘다양성,0.8261,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
29,오타율,0.6522,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
29,수동태사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
29,정중체사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
29,구어체종결어미,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
29,접속사과다,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
29,의문문사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
29,감탄문사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
29,POS3gram,NOUN-NOUN-PUNCT:2,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
29,POS3gram,NOUN-PUNCT-X:1,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
29,POS3gram,PUNCT-X-PUNCT:1,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
29,의존트리깊이,0.0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
30,어휘다양성,1.0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
30,오타율,1.0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
30,수동태사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
30,정중체사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
30,구어체종결어미,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
30,접속사과다,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
30,의문문사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
30,감탄문사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
30,POS3gram,ADV-NOUN-VERB:1,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
30,의존트리깊이,0.0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
31,어휘다양성,0.8462,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
31,오타율,0.5385,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
31,수동태사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
31,정중체사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
31,구어체종결어미,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
31,접속사과다,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
31,의문문사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
31,감탄문사용,0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
31,POS3gram,NUM-PROPN-NUM:2,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
31,POS3gram,CCONJ-NOUN-NOUN:1,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
31,POS3gram,NOUN-NOUN-ADV:1,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
31,의존트리깊이,0.0,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
32,어휘다양성,0.85,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
32,오타율,0.75,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
32,수동태사용,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
32,정중체사용,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
32,구어체종결어미,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
32,접속사과다,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
32,의문문사용,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
32,감탄문사용,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
32,POS3gram,NOUN-PROPN-PUNCT:1,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
32,POS3gram,PROPN-PUNCT-X:1,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
32,POS3gram,PUNCT-X-PUNCT:1,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
32,의존트리깊이,0.0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
33,어휘다양성,1.0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
33,오타율,1.0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
33,수동태사용,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
33,정중체사용,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
33,구어체종결어미,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
33,접속사과다,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
33,의문문사용,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
33,감탄문사용,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
33,POS3gram,NOUN-SCONJ-NOUN:2,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
33,POS3gram,SCONJ-NOUN-ADV:2,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
33,POS3gram,NOUN-ADV-VERB:1,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
33,의존트리깊이,0.0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
34,어휘다양성,1.0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
34,오타율,1.0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
34,수동태사용,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
34,정중체사용,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
34,구어체종결어미,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
34,접속사과다,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
34,의문문사용,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
34,감탄문사용,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
34,POS3gram,ADV-SCONJ-NOUN:1,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
34,POS3gram,SCONJ-NOUN-NOUN:1,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
34,POS3gram,NOUN-NOUN-CCONJ:1,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
34,의존트리깊이,0.0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
35,어휘다양성,0.8333,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
35,오타율,0.8333,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
35,수동태사용,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
35,정중체사용,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
35,구어체종결어미,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
35,접속사과다,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
35,의문문사용,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
35,감탄문사용,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
35,POS3gram,NOUN-NOUN-NOUN:1,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
35,POS3gram,NOUN-NOUN-VERB:1,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
35,POS3gram,NOUN-VERB-CCONJ:1,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
35,의존트리깊이,0.0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
36,어휘다양성,1.0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
36,오타율,1.0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
36,수동태사용,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
36,정중체사용,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
36,구어체종결어미,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
36,접속사과다,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
36,의문문사용,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
36,감탄문사용,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
36,POS3gram,NOUN-NOUN-NOUN:1,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
36,POS3gram,NOUN-NOUN-VERB:1,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
36,의존트리깊이,0.0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
37,어휘다양성,1.0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
37,오타율,1.0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
37,수동태사용,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
37,정중체사용,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
37,구어체종결어미,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
37,접속사과다,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
37,의문문사용,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
37,감탄문사용,0,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
37,POS3gram,PROPN-NOUN-NOUN:1,https://ko.wikipedia.org/wiki/%EB%A1%9C%EB%A7%88%EC%9E%90_%ED%91%9C%EA%B8%B0%EB%B2%95
