subject,predicate,object,src_url
38e05bf0,defines,자매 언어,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%96%B8
38e05bf0,defines,프랑스어 스페인어 언어,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%96%B8
38e05bf0,defines,측면 이유,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%96%B8
38e05bf0,defines,유사성,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%96%B8
38e05bf0,defines,분화 로서 체계,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%96%B8
38e05bf0,example_of,변화 예시,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%96%B8
38e05bf0,defines,대한 언어,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%96%B8
38e05bf0,defines,연구 위해 자료,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%96%B8
38e05bf0,defines,언어 음운 체계,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%96%B8
38e05bf0,defines,언어 어휘 형태,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%96%B8
38e05bf0,defines,공통 어휘 흔적,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%96%B8
38e05bf0,defines,중앙 음운,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%96%B8
38e05bf0,defines,방언 연구 중점,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%96%B8
38e05bf0,defines,개념 어학,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%96%B8
38e05bf0,defines,사용 지역 사회,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%96%B8
38e05bf0,defines,,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%96%B8
38e05bf0,defines,소쉬르 일반 언어학,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%96%B8
38e05bf0,defines,언어학 한국 언어,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%96%B8
38e05bf0,defines,확인,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%96%B8
